用户id,用户昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4808524088217515,你的颜值已超标,2022-08-31 10:29:58,四川,#王源天亮一起追太阳# 过了三年还是会热泪盈眶,1.6万,0
4808504848157428,霸军司长,2022-08-31 10:29:58,河南,你吃饭规律不规律，是你自己的事情，怎么还要我喂你吃饭饭吗？,0,0
4808498901157008,果O王子,2022-08-31 10:29:58,广东,泪目,163,0
4808482862402084,我是水瓶座00,2022-08-31 10:29:58,北京,越来越好,66,0
4808480089968138,元田乄,2022-08-31 10:29:58,江苏,回忆过去,404,0
4808476796391453,橘爸的源66,2022-08-31 10:29:58,中国,#王源南京演唱会三周年# ,3926,0
4808501476724740,源小肥的姑凉,2022-08-31 10:29:58,浙江,我怀念的,2,0
4808490923331840,小肥又圆了o,2022-08-31 10:29:58,湖南,#王源天亮一起追太阳# 那是一个让人意犹未尽的夏天,120,0
4808487864898315,希希希希叽Y,2022-08-31 10:29:58,天津,怎么可能不哭哭,1,0
4808478721314845,CamilleLinger,2022-08-31 10:29:58,北京,他说到做到，果真变得越来越好，一点一点在完成他的梦想。那份初心，才是我们最怀念的。,210,0
4808532288080509,咖喱土豆有点咸,2022-08-31 10:29:58,上海,是谁在怀念#王源南京演唱会三周年#,309,0
4808477841818192,王源是我眼里的星星,2022-08-31 10:29:58,新疆,超级难忘,23,0
4808525740769718,-玥漓鸢-,2022-08-31 10:29:58,广东,#王源南京演唱会三周年# 有你的夏天永远值得怀念,260,0
4808515166408992,不加糖生椰丝绒,2022-08-31 10:29:58,广东,我在现在,36,0
4808538374019378,L丫丫哦,2022-08-31 14:45:17,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。,64,0
4808544677791958,L丫丫哦,2022-08-31 14:44:39,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。,64,0
4808538393677728,喝AD的小源,2022-08-31 14:44:39,贵州,海风伴随着落日的步伐主唱源给少女们寄来了爱的名信片。（互评）,305,0
4808538168495142,得源者得天下,2022-08-31 14:44:28,山东,做好一个事情，你必须一个人往前冲，没有人可以帮助你的那种感觉，就是很孤独的一个过程，就是需要自己去努力的，需要不断进步【互】,234,0
4808540184643991,·糖炒汤圆·,2022-08-31 14:44:28,广东,待凛冬离去，雪融草青，一定会有新的相逢将温暖延续。——王源🥥（互置顶谢谢）海风吹呀吹🍃,170,0
4808539723793257,夏野醉源,2022-08-31 14:44:28,江苏,⭐ 仿佛岁月不曾流逝，每一块石砖都像一位长者，诉说着一幕幕往事。   回评,262,0
4808544648430299,L丫丫哦,2022-08-31 14:44:15,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。,64,0
4808538339938004,夫人源地等你,2022-08-31 14:40:25,广东,不要怀疑。肯定有的,36,0
4808535471296315,挽源很丸圆,2022-08-31 14:32:34,四川,【互】“我将思念藏进风里 年年有风 年年对你有思念”𝓘 𝔀𝓲𝓵𝓵 𝓶𝓲𝓼𝓼 𝓱𝓲𝓭𝓭𝓮𝓷 𝓲𝓷 𝓽𝓱𝓮 𝔀𝓲𝓷𝓭  𝓮𝓿𝓮𝓻𝔂 𝔂𝓮𝓪𝓻 𝓽𝓱𝓮𝓻𝓮 𝓲𝓼 𝔀𝓲𝓷𝓭  𝓮𝓿𝓮𝓻𝔂 𝔂𝓮.,164,0
4808538252116272,L丫丫哦,2022-08-31 14:32:30,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。[上课了][上课了][上课了],64,1
4808538188154125,L丫丫哦,2022-08-31 14:32:07,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。[上课了][上课了][上课了],64,0
4808538239276277,L丫丫哦,2022-08-31 14:31:52,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。[上课了][上课了][上课了],64,0
4808535075983837,不要偷吃烤鱼_,2022-08-31 14:31:17,马来西亚,HP💚,65,0
4808534766389365,L丫丫哦,2022-08-31 14:30:53,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。[上课了][上课了][上课了],64,0
4808534678307951,情话予源说,2022-08-31 14:30:53,湖南,路虽长，共担当，你身后有我们，未来我们一起走（互评）,157,0
4808535773020328,易星橙橙,2022-08-31 14:30:53,湖南,,1,0
4808535194206433,喝AD的小源,2022-08-31 14:30:53,贵州,想带你去海边 不用准备。#王源新歌海风吹好浪漫# （互评）,305,0
4808534762194270,挽源很丸圆,2022-08-31 14:30:53,四川,“我将思念藏进风里 年年有风 年年对你有思念”𝓘 𝔀𝓲𝓵𝓵 𝓶𝓲𝓼𝓼 𝓱𝓲𝓭𝓭𝓮𝓷 𝓲𝓷 𝓽𝓱𝓮 𝔀𝓲𝓷𝓭  𝓮𝓿𝓮𝓻𝔂 𝔂𝓮𝓪𝓻 𝓽𝓱𝓮𝓻𝓮 𝓲𝓼 𝔀𝓲𝓷𝓭  𝓮𝓿𝓮𝓻𝔂 𝔂𝓮.,164,0
4808534187316001,和王源ROY散步仲夏夜海边,2022-08-31 14:27:53,山东,@TFBOYS-王源 很喜欢你新歌曲，海风吹的一句话，爱上这感觉，不顾一切去追,68,0
4808533851245363,喜欢源哥的小朋友,2022-08-31 14:25:46,广东,海风吹呀吹，吹透这心扉，想带你去海边，不用准备，就让海风吹呀吹，吹动你颈后发尾，我想你，想给你一瓶橘子汽水（互最新）,63,0
4808533607979289,L丫丫哦,2022-08-31 14:25:46,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。,64,0
4808533730396445,L丫丫哦,2022-08-31 14:25:43,广东,【互】至少还有每一次相遇，值得我们去期待，好事总发生在下个转弯。,64,0
4808535253191790,源圆是本命,2022-08-31 14:25:04,贵州,不知道留在天台上的那首歌，有没有记住这落日晚风。——王源《天台上的落日与晚风》,37,0
4808535232482540,Roy诺源,2022-08-31 14:25:04,广东,一起海风吹（互）,379,0
4808535093019341,高远学长,2022-08-31 14:25:04,河南,海风吹呀吹 吹透这心扉 ----《海风吹》,82,1
